GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
CENPBD1	0.8033885820705136	0.42175017241398327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724647795229057	0.901989163651637	0.421750172413984	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NECAB2	0.8031810160614654	0.42187011639602756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.424224293796143	0.528180180199476	0.421870116396028	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VTI1A	0.803173113538335	0.42187468333897005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745153623567564	0.92776216111721	0.42187468333897	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF530	-0.8031677716785822	0.4218777704667207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.309605962886084	0.385481058632398	0.42187777046672	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GSR	0.8031336292791263	0.42189750210045573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03808686271061	1.29254562985038	0.421897502100456	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PSMA4	-0.8030942314729451	0.42192027162021306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.27519160093788	1.58784803944995	0.42192027162021	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRIF1	0.8030903816781413	0.42192249660453673	0.667941	1.16788	0.567372	NA	NA	NA	1.64576	1.41896	0.246115	-0.515524	1.06162	0.62725	0.419677625794135	1.1657045179249	0.71883173759567	4.0	NA	2.0	7.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ADCYAP1R1	-0.8030149580352142	0.42196608899674637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24642803509003	1.55218532683344	0.421966088996746	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STARD13	0.8027035340551261	0.4221461098013284	1.75727	1.00786	0.0812356	NA	NA	NA	-8.41189	70.3738	0.904854	1.02218	0.628707	0.103982	-2.45220328522198	1.49117995140451	0.100078797624082	3.0	NA	2.0	8.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KBTBD2	-0.8026708658555647	0.4221649964903825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.25552800957604	1.56418784209612	0.422164996490382	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPON1	-0.8025594685946756	0.42222940307238943	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6071	90.1425	0.906329	-1.58178834001371	1.55485799763261	0.309001163567345	NA	NA	NA	7.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BCL7C	0.8024639449775033	0.4222846365719113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468049389837873	0.583265320226935	0.422284636571911	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TTF1	0.8023868859834419	0.42232919657472257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506717765211484	0.631513019545961	0.422329196574722	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MCM3AP	0.8022746459051053	0.42239410526075394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.513075200943487	0.639525633225825	0.422394105260754	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP4-583P15.15	-0.8020258782761248	0.4225379889657005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.784072335896157	0.977614759241239	0.422537988965701	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANGPTL6	0.8020173237387913	0.4225429373006572	NA	NA	NA	0.739418	0.644204	0.251051	NA	NA	NA	NA	NA	NA	-0.0059980330006627	0.441771459701442	0.989167270110789	NA	3.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TEDC1	0.8018640572130761	0.4226315994095652	1.03118	0.877562	0.239975	0.696706	1.41634	0.622786	1.06493	1.22838	0.385976	-0.405978	0.436457	0.352284	NA	NA	NA	2.0	2.0	3.0	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PPP4R3B	-0.8017288883072241	0.4227098013926267	-9.68437	81.275	0.905152	NA	NA	NA	NA	NA	NA	-0.392356	1.07074	0.71404	-1.37179803483155	1.51908021893182	0.366501929095414	4.0	NA	NA	9.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SUGCT	-0.8015980212864258	0.4227855225945095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2322833271055	1.53728339439748	0.42278552259451	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MAJIN	0.8013562630304267	0.4229254276652544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575330695584416	0.717946214594658	0.422925427665255	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCT8L2	0.8011935278145061	0.42301961750860484	-9.44314	94.4755	0.920381	NA	NA	NA	1.59085	1.41709	0.261598	0.101328	0.782686	0.896992	0.395673506791537	0.87876473402405	0.652522241060872	3.0	NA	2.0	8.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLEKHH1	0.8010333625105168	0.42311233189956365	0.0120512	0.254688	0.96226	NA	NA	NA	0.256472	0.30245	0.396448	0.0846663	0.110738	0.44453	-0.0599327878741249	1.03696460450643	0.953910831269361	5.0	NA	7.0	17.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MICAL1	-0.8010182146609081	0.42312110110386114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.345810974784402	0.431714246261919	0.423121101103861	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC30A10	-0.800892646812697	0.423193797374247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24726662756555	1.55734558499105	0.423193797374246	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF439	-0.8008603443375013	0.4232124997568093	-0.567151	0.614004	0.355646	-0.0710996	0.348722	0.838442	0.36241	0.508207	0.475775	-0.280373	0.225035	0.212798	-0.0391017713756217	0.299846831759458	0.89624536378615	4.0	4.0	4.0	15.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KRTAP9-1	0.80075689982835	0.4232723949795517	0.083507	0.788156	0.91562	NA	NA	NA	0.873324	0.871256	0.316163	0.302071	0.401667	0.452025	-0.251926018794293	0.973230238325093	0.795746719065799	4.0	NA	4.0	6.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LILRA2	0.8005512047796949	0.42339150884839705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.893182746228913	1.11570970213543	0.423391508848396	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GK2	-0.8005137832167399	0.42341318103246806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.749796520422064	0.93664411049754	0.423413181032468	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FSHB	0.8004763679167889	0.4234348502384755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.769049569773558	0.960739880147845	0.423434850238475	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRI1	-0.8004534450529655	0.42344812641840535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.478971807855383	0.598375596751526	0.423448126418405	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM234B	-0.800374112559083	0.42349407510854775	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.836503	1.04514	0.423496	NA	NA	NA	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRSS1	-0.8003736685804542	0.4234943322653162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23431125390496	1.54216874237522	0.423494332265315	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IFRD2	0.800193957497533	0.4235984301882304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91591397799297	1.1446149641736	0.423598430188229	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SIGLEC6	0.8001922896732028	0.4235993963481701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.818514991530271	1.02289787354056	0.423599396348171	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VKORC1	-0.8000808463772064	0.42366395765648635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2534887629538	1.56670262590292	0.423663957656485	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZBED9	0.7998450549268245	0.4238005752882722	0.906422	1.23241	0.462042	NA	NA	NA	NA	NA	NA	0.223017	0.563652	0.692353	NA	NA	NA	3.0	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RNF148	-0.7998331178941572	0.4238074922936149	-8.5561	69.8433	0.9025	NA	NA	NA	-8.7458	70.4247	0.901168	-0.22431	0.760431	0.768011	-1.58251290563773	1.49576171015278	0.290056351828549	2.0	NA	2.0	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OPRK1	0.7995387942043676	0.42397806130595395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.507908242649674	0.635251530421486	0.423978061305955	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GDPD1	-0.7995277593264003	0.42398445711473554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23515379950356	1.54485417810155	0.423984457114736	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDC123	-0.79950786381419	0.4239959886844995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23034791085022	1.53888156269112	0.4239959886845	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TECPR2	-0.7994372214540761	0.42403693494306716	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.516851	1.05475	0.624117	-0.587729995935125	0.917535768184709	0.521813351673935	NA	NA	NA	5.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DOCK8	-0.7993582840222575	0.42408269198949256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.490370756905655	0.613455526398224	0.424082691989493	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DPY19L2	-0.7992881870247414	0.4241233269906034	-9.39595	81.8142	0.908568	NA	NA	NA	-8.48118	70.4481	0.904175	-0.684647	0.608148	0.260254	-0.186510459103469	0.785134499867444	0.812228397130221	3.0	NA	2.0	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RUSF1	-0.7988885812777966	0.4243550206233626	NA	NA	NA	-0.715638	0.895792	0.424355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SDR39U1	-0.7986956020446064	0.42446693754523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.264858330074974	0.331613607733603	0.424466937545231	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VSIG10L	0.7985157206951995	0.4245712739780805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.306574560534842	0.383930525836027	0.424571273978081	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ITLN2	-0.7985065261651075	0.42457660747652926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24255968503572	1.55610460819051	0.424576607476532	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCC10	-0.7985017258025486	0.4245793920526916	NA	NA	NA	-0.253367	1.19469	0.832047	NA	NA	NA	NA	NA	NA	-0.819733172586346	0.893759363794041	0.359051280190497	NA	3.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
METTL2B	0.7984261150427291	0.4246232534644311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586618170201129	0.73471816508624	0.424623253464432	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FRMD1	0.7983938949964533	0.4246419449516873	NA	NA	NA	0.232466	0.73021	0.750215	NA	NA	NA	NA	NA	NA	0.66921011685755	0.825426669966645	0.417512423602235	NA	4.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HEYL	0.798300858805217	0.42469591978837296	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.67822	82.0861	0.906144	0.912333868851339	0.731698579879443	0.212444737087154	NA	NA	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLA2G4E	-0.7982769065317081	0.42470981632052984	NA	NA	NA	-10.9643	87.6626	0.900465	NA	NA	NA	NA	NA	NA	-1.01229463221807	1.00840203397609	0.315446019583425	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF250	-0.7980406316136913	0.42484691157469234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24492764799966	1.55998028005458	0.424846911574693	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EPS8L2	-0.7979753294900145	0.4248848067891451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.496223393757738	0.621853051616112	0.424884806789145	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VSX1	-0.7979594486115518	0.42489402285678635	-0.506092	0.754532	0.502388	NA	NA	NA	-10.4834	95.6844	0.912756	-0.215224	0.382655	0.57381	-0.237513365589912	0.938153447923606	0.800135977261403	4.0	NA	2.0	9.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM161A	0.7979230068030623	0.4249151713835456	NA	NA	NA	-0.679363	1.134	0.549115	NA	NA	NA	NA	NA	NA	0.720010028739907	0.41678846780757	0.0840744822806941	NA	2.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SOHLH1	0.7977368477817909	0.425023215930287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468366069816454	0.587118510469719	0.425023215930287	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KCNH1	-0.7975728503563535	0.425118411437446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26077357454946	1.58076290333372	0.425118411437447	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
COBLL1	-0.7974832154817694	0.42517044701326945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23322571518343	1.54639707926445	0.425170447013269	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FYCO1	0.7973542547600347	0.42524531887954864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482604027457381	0.605256728206237	0.425245318879549	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAB6C	-0.7973387584737458	0.42525431621365006	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0818149	1.0962	0.940505	-1.67355793683053	1.58936562516195	0.292353699457763	NA	NA	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUDT12	-0.7973368489776529	0.4252554248982221	-9.54204	81.5585	0.906863	NA	NA	NA	NA	NA	NA	-0.697831	0.744139	0.348363	-0.320725156401244	0.983029528954818	0.744226154434612	4.0	NA	NA	13.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HOXA9	-0.797161783468146	0.42535707795941957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.573792399658006	0.719794164192938	0.42535707795942	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TUBA1A	0.7971520780258698	0.4253627139101316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.954860549585194	1.19783988012662	0.425362713910133	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DDX59	-0.7968736205850001	0.4255244327283778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24046290501295	1.55666202641054	0.425524432728376	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GML	0.7966804416549325	0.4256366457099112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721505910855221	0.905640295821054	0.425636645709911	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CIDEC	0.7965391177865889	0.4257187482759929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.574456026599846	0.721189975196869	0.425718748275993	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NLRP13	0.796530654066435	0.4257236655954024	0.342847	0.501925	0.494566	NA	NA	NA	1.00574	0.616312	0.102707	0.0619412	0.236738	0.793595	-0.427767651826719	0.43493729405222	0.32535369822332	11.0	NA	8.0	24.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCA7	-0.7965207655234142	0.4257294107617182	NA	NA	NA	-0.178601	0.416587	0.668124	NA	NA	NA	NA	NA	NA	-0.190502417161279	0.27303324029538	0.48534850418371	NA	6.0	NA	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AGTPBP1	-0.7964587239651467	0.42576545745543437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.25057164179438	1.5701650370134	0.425765457455435	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EMC1	0.7962721467505897	0.42587387119892983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.435507031728919	0.546932394290227	0.42587387119893	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
