GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GGA1	-1.9986394828596603	0.04564737517838742	-0.0305124	0.127957	0.811526	-0.717471	0.407612	0.0783771	132.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRSF6	1.9982195724982805	0.04569286049872755	0.21812	0.144145	0.130231	0.204999	0.42266	0.627662	71.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPANXD	1.9981013476392078	0.04570567368007098	0.247309	0.123772	0.045705	NA	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GOLGA8O	-1.9980942975519054	0.0457064378624465	-1.0359	0.518444	0.0457063	NA	NA	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RER1	1.9976155341662234	0.04575835780901419	0.449933	0.221717	0.042427	-0.0189553	0.598023	0.974714	33.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NNMT	-1.9967097595935048	0.045856721317796896	-0.429952	0.258663	0.0964713	-0.1194	0.35695	0.738002	41.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRELID3B	-1.9962582611936144	0.04590581872857192	-0.0769577	0.124189	0.535466	-0.540726	0.392805	0.168643	27.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APLP2	-1.9962329589967132	0.04590857148185741	-0.0231722	0.113178	0.837775	-0.445965	0.248935	0.0732145	178.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNRPB2	1.9960524102723078	0.045928218322136664	0.605249	0.303223	0.0459281	NA	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT15	-1.995818625544961	0.04595366868705798	-0.0392407	0.118041	0.739563	-0.484185	0.291084	0.0962347	104.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10A7	1.9954672362859454	0.04599194410717907	0.263145	0.13714	0.0550099	0.0292596	0.381672	0.938893	49.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDAC5	1.9951149404351405	0.04603034523029421	0.106911	0.0888002	0.22861	0.185813	0.23486	0.428849	149.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TANK	1.9949914084738638	0.04604381691405146	0.0654693	0.0792888	0.40897	0.1296	0.110837	0.242291	84.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPA3	1.9946605877518382	0.046079910669925964	0.718381	0.360152	0.0460801	NA	NA	NA	24.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MDFI	-1.9943613605090613	0.046112577981749864	-0.33485	0.239886	0.162753	-0.295517	0.493771	0.549514	45.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBP1	-1.9942062497147695	0.04612951945012024	-0.250546	0.187865	0.182318	-0.207551	0.314206	0.508896	49.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf116	-1.9938632478859435	0.046167001312692725	-0.150894	0.0864827	0.0810209	-0.0413188	0.165889	0.803303	121.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHRM1	1.9936350844277673	0.04619194830033051	0.425043	0.2132	0.0461919	NA	NA	NA	49.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MOGS	1.993524526966203	0.04620404053916273	0.0584155	0.0498964	0.241705	0.113312	0.137717	0.410626	158.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFAIP8L2	-1.9934755813807243	0.046209394821059166	-0.633997	0.318036	0.0462096	NA	NA	NA	44.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFYVE19	-1.9934735136149857	0.046209621030706347	-0.0504331	0.0727671	0.488262	-0.184308	0.141732	0.193465	93.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SGCB	1.9934085411359108	0.0462167293715727	0.147815	0.143153	0.301808	0.296291	0.308366	0.336633	54.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC3H18	1.9929092420191639	0.04627138612829315	0.0957644	0.0678546	0.158151	0.0878209	0.151001	0.560842	205.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KBTBD3	-1.992903570447798	0.046272007290450355	-0.0856975	0.106176	0.419594	-0.276184	0.232914	0.23571	84.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TBC1D2B	1.9926660164397707	0.046298031000245904	0.0820744	0.0719304	0.253859	0.125841	0.147763	0.394412	179.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UNC5C	1.9906831892272028	0.046515728016404946	0.0893421	0.0678209	0.187731	0.103867	0.154252	0.500722	153.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CNIH1	1.9906030380855682	0.046524545995955326	0.799888	0.401832	0.0465245	NA	NA	NA	17.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM71B	1.9905539469320341	0.04652994754691118	0.00860975	0.0734139	0.906641	0.247222	0.131973	0.0610312	108.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCL9	1.9898511157034944	0.046607338697474555	0.0304847	0.0681844	0.654809	0.220775	0.143104	0.12289	258.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CX3CR1	1.9898450541553039	0.04660800662620055	0.0187319	0.0707165	0.791096	0.246236	0.142749	0.0845361	74.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABHD15	1.9895268263227615	0.04664308382000853	0.0465405	0.0695498	0.503388	0.194576	0.147366	0.186714	100.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RASGRP3	-1.9894082487308848	0.04665615991348728	-0.0924768	0.066043	0.161439	-0.08649	0.146803	0.555755	120.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP5MD	1.9893202386209894	0.04666586718547764	1.13513	0.570612	0.0466667	NA	NA	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LCE2C	1.9892970564311194	0.046668424399787224	0.282398	0.235484	0.23044	0.483547	0.612028	0.429485	33.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CASP10	-1.9890700308006615	0.046693473702447315	-0.0184094	0.101717	0.856378	-0.350676	0.193949	0.0705944	80.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRRC2A	1.9890257453631373	0.04669836133866723	0.0545038	0.0467211	0.24338	0.0889206	0.108117	0.410823	474.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPE	1.9881837288404256	0.046791373846008164	-0.00840154	0.0993534	0.932609	0.33975	0.163913	0.0381957	65.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GABRR3	-1.9880036386948177	0.046811287546028355	-0.0761684	0.132904	0.566571	-0.438701	0.310059	0.157099	107.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC170	-1.9879852391843016	0.04681332249707855	-0.0771406	0.08774	0.379296	-0.217926	0.196544	0.267521	106.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LPGAT1	1.9879346133886873	0.046818921998458884	0.490336	0.246656	0.0468192	NA	NA	NA	33.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRG1	-1.9878532199008458	0.046827925763287065	-0.157221	0.124302	0.205933	-0.167713	0.231961	0.469665	88.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MGST3	1.987520702144892	0.04686472408334289	0.370276	0.24368	0.128632	0.277774	0.59353	0.639783	22.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRSS57	1.9873031276492104	0.04688881528974192	0.133825	0.0786373	0.0887922	0.0451588	0.158173	0.775259	85.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LCNL1	1.987201668998651	0.046900052986774396	0.39625	0.199401	0.0469003	NA	NA	NA	32.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM234A	1.9869230426187392	0.046930925677512	0.0210794	0.0631839	0.738666	0.183887	0.111224	0.0982705	183.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM41B	1.98683593025917	0.04694058151232219	0.0470486	0.0845457	0.577878	0.257417	0.179968	0.152617	40.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATC1	-1.986642340351704	0.04696204567084696	-0.0596813	0.0652012	0.360013	-0.152142	0.142016	0.284034	134.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM232	-1.9864769220909864	0.046980392857491664	-0.0826615	0.0660908	0.211035	-0.0754424	0.102538	0.461883	118.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GIPC1	-1.9864768044049574	0.04698040591265598	-0.154766	0.112022	0.167105	-0.156868	0.259325	0.545239	81.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VASH1	-1.9863525575396082	0.046994190587312676	-0.00879987	0.169773	0.958662	-1.05854	0.547185	0.0530488	67.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELMOD1	-1.986030671241092	0.047029918364850175	-0.0359665	0.171481	0.83387	-0.820353	0.461835	0.0756853	50.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC8C	1.985693035852457	0.047067418764567034	0.0370726	0.123107	0.763308	0.553697	0.328691	0.0920752	91.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMF1	-1.985604811475151	0.047077221790785384	-0.0463215	0.0556761	0.40542	-0.140404	0.121707	0.248653	142.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABHD8	1.9855659387127986	0.0470815416716119	-0.000174189	0.100237	0.998613	0.430917	0.216835	0.0468883	70.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL26A1	-1.9852676294876597	0.047114703496836746	0.0384228	0.0595385	0.518705	-0.342574	0.130226	0.00852302	93.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KMT2B	1.9847920808090094	0.047167608936486714	0.128109	0.0550009	0.0198473	-0.0455174	0.132155	0.730528	484.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LMF1	1.9847037715612896	0.04717743895989901	-0.0231826	0.0651841	0.722104	0.231806	0.0990475	0.0192656	185.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF226	-1.9846736789908994	0.04718078906691279	-0.0521502	0.0667005	0.434299	-0.160605	0.133524	0.229046	163.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C19orf44	1.9841410357164415	0.047240119615318085	0.0804046	0.0894475	0.368704	0.229249	0.211243	0.277817	156.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NBPF20	-1.9841120443728262	0.04724335072900789	-0.341296	0.379204	0.368103	-0.487659	0.449837	0.278329	11.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LMNB1	-1.9838892404046362	0.04726818865347182	-0.0418253	0.171474	0.807296	-1.03349	0.593969	0.0818648	82.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC16A12-AS1	1.9837362752915817	0.0472852473817848	1.13191	0.570595	0.0472862	NA	NA	NA	9.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GUCY2D	1.983492918150696	0.047312397334380946	0.115448	0.0664512	0.0823268	0.0401865	0.163255	0.80556	227.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC5A10	1.9825181794756541	0.04742127475518141	0.02832	0.0534528	0.596242	0.15212	0.104715	0.146308	290.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NANOS1	-1.9823854428127228	0.047436117604846666	-0.205617	0.165417	0.213861	-0.267163	0.361342	0.459687	62.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COX4I1	-1.9822693924089256	0.04744909776780695	-0.245813	0.298931	0.410902	-0.461164	0.397568	0.246064	27.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1586	1.9818462802178023	0.0474964478903226	0.0542151	0.0924947	0.557779	0.252861	0.181171	0.162804	135.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR51J1	-1.9818096213678096	0.04750055222029239	NA	NA	NA	-0.311483	0.157171	0.0475007	NA	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RGS3	-1.9815719744217788	0.047527166438638996	0.000106822	0.0708642	0.998797	-0.276707	0.139534	0.0473594	274.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSMD2	1.9815611690848296	0.047528376832464456	0.0149499	0.0382576	0.695968	0.128179	0.0805756	0.111656	660.0	108.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STX7	-1.9814173158835604	0.04754449347095237	-0.35912	0.181244	0.0475448	NA	NA	NA	39.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDXDC1	-1.9813291950472385	0.0475543683856464	-0.0355675	0.0435986	0.414618	-0.141743	0.121612	0.243802	343.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MBLAC2	1.9812201446712976	0.047566591074053775	0.125323	0.0817583	0.125313	0.0764332	0.170468	0.653884	61.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C2	-1.9808401703707053	0.04760920035290035	-0.271204	0.111665	0.0151516	0.103456	0.230986	0.654235	201.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM150B	-1.9807608018843053	0.04761810456788091	-0.103173	0.0901214	0.252282	-0.149536	0.178884	0.40319	60.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF10	1.9806701734400103	0.047628273730265666	0.137856	0.170006	0.417429	0.324764	0.277628	0.242089	73.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM80	1.9805410176245462	0.0476427690951351	0.0434368	0.0757365	0.566289	0.187717	0.133415	0.159421	64.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SELENOK	1.980435489317148	0.047654615459562545	0.0189998	0.24047	0.937024	0.798275	0.41983	0.0572463	21.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFRSF10C	1.979138657791587	0.04780039707307584	0.039453	0.109851	0.719483	0.568083	0.350671	0.105235	62.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPAG8	-1.979123141655467	0.04780214356578491	-0.124788	0.0777546	0.108518	-0.0713192	0.190577	0.708234	134.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COLEC12	-1.978715137166404	0.047848087708248555	-0.00356187	0.0630646	0.95496	-0.257074	0.133737	0.054576	103.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TULP3	1.978207311987207	0.04790532419200701	0.075461	0.0914355	0.409206	0.252915	0.21937	0.248946	126.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPL36A	1.9779599388073996	0.04793322621754486	1.32785	0.671323	0.0479338	NA	NA	NA	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP2R5C	-1.9772024686370768	0.04801874868902863	-0.0976538	0.118205	0.408725	-0.235976	0.205007	0.249706	57.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT75	-1.9769649603242145	0.04804559104996394	-0.0841877	0.0797301	0.29101	-0.111154	0.120681	0.35702	123.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR2A14	-1.9769608200928526	0.048046059076250675	-0.115605	0.144717	0.424385	-0.354114	0.300574	0.238747	61.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10G9	1.9768865463256757	0.04805445589443513	0.089506	0.0817302	0.273455	0.115925	0.131472	0.377913	66.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SOX3	1.9765914950793475	0.04808782428753395	0.272147	0.137685	0.0480876	NA	NA	NA	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC89	-1.9763651587009	0.04811343466548725	-0.150595	0.103373	0.14517	-0.109034	0.209861	0.603375	49.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAU	1.9762708313937247	0.04812411135660465	0.679268	0.343712	0.0481243	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SFTA3	1.9757760263832727	0.04818014981140386	0.198891	0.160209	0.21444	0.266908	0.363472	0.462749	55.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLT6D1	1.9756283238468813	0.04819688827816598	0.114081	0.109499	0.297485	0.262648	0.281273	0.350416	52.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIPPLY3	1.975091649768413	0.04825774827688781	0.0806477	0.230869	0.726847	0.970529	0.596966	0.103999	46.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR9Q2	-1.9744163589274755	0.04833441942614686	-0.0882267	0.086593	0.308266	-0.181436	0.189876	0.3393	55.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF770	-1.9737640788643338	0.04840857510242458	-0.17673	0.116783	0.1302	-0.118337	0.257006	0.645198	92.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
