GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MTFR2	1.3576316379078865	0.1745805986864648	NA	NA	NA	0.793795	0.584691	0.174581	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR89B	-1.357498748586366	0.17462279081321663	-0.585777	0.431512	0.174624	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK5RAP2	1.3567278572032824	0.1748676976537269	0.400947	0.295525	0.174867	NA	NA	NA	34.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C3orf20	-1.3564430886721313	0.1749582314532503	-0.508696	0.375022	0.174958	NA	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BRAT1	1.3555748701834145	0.1752344719622425	0.364956	0.269226	0.175235	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPIDR	1.3539911745232291	0.17573919338351773	0.353783	0.261289	0.175739	NA	NA	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BTNL9	-1.3536993492111504	0.1758323158555819	-1.38742	1.02491	0.175835	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BTNL8	-1.3516742526527752	0.17647954517067888	-0.58265	0.431058	0.176479	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TBC1D23	1.3486166556869987	0.17746012805554223	0.718547	0.532803	0.17746	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPB2-C11orf52	1.3467816334727192	0.17805057166571303	1.23065	0.913771	0.178051	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CILP2	-1.3464165154442038	0.17816822762720597	-1.38005	1.02498	0.178169	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XPC	-1.3459958625902573	0.1783038509042315	-0.812007	0.603276	0.178304	NA	NA	NA	24.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRICKLE4	-1.3453878027117792	0.17850003211308374	-0.70589	0.524674	0.1785	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UNC13B	1.3451520222271334	0.17857614627189455	0.383445	0.285057	0.178575	NA	NA	NA	34.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MROH2B	1.3449685963671847	0.17863537611868185	0.325282	0.241851	0.178635	NA	NA	NA	40.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C20orf96	-1.3448642251167788	0.1786690850501188	-0.811327	0.603278	0.178669	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CATSPER4	1.34450476554165	0.1787852164350715	0.341519	0.254011	0.178785	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GRIK1	-1.3443060989950315	0.17884942415423477	-0.705348	0.524693	0.178849	NA	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZDHHC13	1.3441325660919243	0.17890552287817185	0.520432	0.387188	0.178906	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNLIPRP2	1.3408897688777954	0.17995624448899883	0.714473	0.532835	0.179957	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DTYMK	-1.340239795275695	0.180167397584997	-0.808631	0.603348	0.180167	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPT2-EGFL8	-1.3376243417203042	0.18101892537532827	-0.806958	0.603277	0.181019	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STRIP2	1.3366852302141345	0.18132540504959338	0.426035	0.318725	0.181325	NA	NA	NA	28.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C4orf47	-1.3362898926924236	0.18145453884452656	-0.576569	0.43147	0.181454	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTRL	-1.334949244741013	0.18189295878172784	-0.978686	0.733126	0.181893	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAPEPLD	-1.334626676566555	0.18199856251338975	-0.979636	0.734015	0.181998	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYSRT1	1.3341399321143106	0.18215800105043023	1.21847	0.9133	0.182157	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMPD3	1.3321820042802643	0.18280038851781555	0.357924	0.268675	0.182801	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UGT2A1	-1.3307696865222334	0.18326480520500632	-0.471682	0.354443	0.183266	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASPG	1.329856793292952	0.1835654594584194	NA	NA	NA	0.762496	0.573367	0.183566	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BRDT	1.3286893098586456	0.1839504932375735	0.588046	0.442576	0.183951	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP8	1.3281489213954065	0.18412891465050352	-0.0206631	0.346792	0.952487	1.00636	0.725183	0.16522	13.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASIC3	-1.3275619529220364	0.1843228606442665	-0.572839	0.431497	0.184323	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEP63	1.3266080715688304	0.18463836442251946	0.42292	0.318798	0.184639	NA	NA	NA	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C2orf42	1.3258903556101673	0.18487601800211173	0.797413	0.601417	0.184876	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSAT1	-1.324690636266199	0.1852737801354949	-1.35953	1.0263	0.185274	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP22	1.3244148895306012	0.18536529225880427	0.586141	0.442566	0.185365	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYZAP	-1.3218086143052037	0.18623188910505806	-1.35644	1.0262	0.18623	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZSWIM3	1.321353620720971	0.1863834827643337	1.20763	0.913934	0.186384	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INPP1	1.3213197430414356	0.18639477369390622	1.20676	0.913299	0.186395	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANO2	1.3183002577657663	0.18740315470855373	0.00516616	0.234751	0.982442	1.11426	0.859574	0.194872	34.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POMC	-1.317920933903706	0.18753011714133794	-1.35249	1.02623	0.18753	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNIK	1.3159409442270487	0.18819386485504097	1.20257	0.913848	0.188193	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS13B	1.3138288311793729	0.1889038129194529	NA	NA	NA	1.133	0.862365	0.188902	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR11H1	1.3132882950809783	0.18908582117181338	0.435447	0.33157	0.189086	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L3HYPDH	-1.3129481455646277	0.1892004219042488	-0.9637	0.733997	0.1892	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMAGP	1.3126156203820263	0.18931250338448802	1.19914	0.91355	0.189311	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPIPB4	-1.3120650200149861	0.18949819723595862	-0.388736	0.296278	0.189498	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACOXL	-1.3108546906873566	0.18990686110756905	NA	NA	NA	-0.595052	0.453942	0.189907	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DUOX2	1.3077852359522943	0.19094616325900604	NA	NA	NA	1.00027	0.764858	0.190945	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PZP	-1.307642962214693	0.1909944377602637	NA	NA	NA	-0.709378	0.542486	0.190994	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF484	1.3072740785536054	0.19111964447293806	0.925218	0.707746	0.19112	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1656	1.3072485851110145	0.19112829970342127	0.324297	0.248076	0.191129	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTOF	-1.3069769715559982	0.1912205326167452	-0.0786226	0.238429	0.741587	-0.600776	0.614778	0.328458	53.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRG7	1.306789820182765	0.19128410342117574	0.33248	0.254425	0.191284	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HTR4	1.3064555117532108	0.19139769862251743	0.578296	0.442645	0.191398	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OCM	1.3052627224233928	0.1918034028905159	0.536369	0.410928	0.191803	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARL15	1.3044130349344738	0.19209279320482509	1.19152	0.913453	0.192092	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIK3C2G	1.303613573448234	0.19236537035012646	NA	NA	NA	0.792073	0.607598	0.192365	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AHRR	1.3032363779956486	0.19249407417234188	1.19142	0.914201	0.192494	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNNI3	1.3027974295238964	0.19264392857248513	0.783561	0.601445	0.192644	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LCT	1.3018260452757673	0.19297585815918783	1.18958	0.913778	0.192977	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZACN	1.3016502415052706	0.19303597656116256	0.0387065	0.230094	0.86641	0.529951	0.467564	0.257034	23.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HYDIN	-1.2997405297153442	0.1936899142851981	-0.682755	0.525301	0.19369	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GHRH	-1.2995017710482268	0.193771786064998	-1.33542	1.02764	0.193769	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOL10	1.2985526764263329	0.19409748756239353	0.781021	0.601455	0.194097	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COMMD10	1.2980582304805823	0.1942673260586163	0.918776	0.707808	0.194268	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IYD	1.2974354451614598	0.19448140334436437	0.691428	0.532919	0.194481	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAMEF10	1.2960086043753982	0.19497252051652858	0.916987	0.707547	0.194973	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP13A2	1.2959785087392832	0.19498288919088658	0.383042	0.295562	0.194983	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB27B	1.2955249362503145	0.1951392048611731	1.18376	0.91373	0.195138	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MMD2	1.2951488326250022	0.19526889194921992	0.779225	0.601649	0.195269	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UGT2B7	1.294671803110658	0.19543347094163854	0.449668	0.347322	0.195434	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUP210	1.2946413153646907	0.19544399291398884	0.689759	0.53278	0.195444	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLB1	-1.2924886736963253	0.19618796582905418	NA	NA	NA	-0.548032	0.424013	0.196189	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANGPT4	1.2922665784817498	0.19626484191629012	0.914413	0.707604	0.196265	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM43	1.2920126446791962	0.19635276565862603	0.777373	0.601676	0.196353	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHST13	-1.2920112703956204	0.19635324157827572	-0.949658	0.735023	0.196353	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGFBPL1	1.2916500583291768	0.19647835999789842	0.618929	0.479177	0.196479	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARVA	1.291435965136976	0.19655254621435359	1.17975	0.913518	0.196552	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DHRS13	1.2911558241675738	0.19664964987209144	0.687902	0.53278	0.19665	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTI1	1.291093407047991	0.1966712899456028	0.53058	0.410954	0.196671	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP11A1	1.2902833315245974	0.19695230209771064	0.618247	0.479156	0.196952	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IQUB	-1.2872338721679724	0.19801278444718862	-0.00661462	0.415457	0.987297	-0.780099	0.613617	0.203618	12.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FOXH1	1.2852318319403164	0.1987112831595067	1.17404	0.913485	0.198711	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INCENP	1.2850408333901273	0.1987780153057147	0.773069	0.601591	0.198778	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF559	-1.283945965065027	0.19916086268316235	-0.943803	0.73508	0.199161	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VCAN	1.282907343694908	0.19952453971366968	1.17161	0.913246	0.199523	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEP112	1.2828012339759538	0.1995617217119785	0.425391	0.331611	0.199561	NA	NA	NA	22.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP42	1.2826082912089896	0.19962934392303888	1.172	0.913763	0.199628	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNA14	-1.2821684862088902	0.1997835484949454	-0.94249	0.735075	0.199784	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NHSL1	-1.2821315505562336	0.19979650284435901	-0.942409	0.735033	0.199796	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCHO1	1.2814376501885738	0.2000399868285775	1.17051	0.913435	0.200039	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNJ15	1.2812329615996882	0.20011185175326074	1.17025	0.913378	0.20011	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSAD	-1.2811536794094416	0.20013969231469253	-0.431449	0.336766	0.200139	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLAAT1	-1.2803678295139398	0.20041580261102887	-1.31577	1.02765	0.200413	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C8orf89	1.280309669880222	0.20043624818701367	0.61355	0.47922	0.200436	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHID1	1.2798505235568127	0.2005977110349726	0.493184	0.385345	0.200598	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL4I1	1.2795588873224164	0.20070031677081657	0.566343	0.442608	0.2007	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HPS6	1.2794952733161187	0.200722703034531	0.467763	0.365584	0.200723	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
