GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GALNTL5	1.3601478653984214	0.173783136655547	0.0842069	0.185096	0.649156	0.345722	0.381924	0.365353	64.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDNF	-1.3600895233644386	0.17380159598758638	-0.474283	0.295024	0.107921	0.189405	0.765215	0.804507	34.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HRC	-1.3597435937401507	0.17391107769556036	-0.00519449	0.121171	0.965806	-0.383009	0.290847	0.18788	120.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD13C	1.359591429942876	0.17395925164134762	0.300589	0.203442	0.139538	-0.0596558	0.505877	0.906127	66.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBL1	-1.3595679106657355	0.1739666985618843	0.00954687	0.109629	0.930605	-0.402266	0.278067	0.147994	163.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEUROG1	1.359532451147908	0.17397792657698152	0.201344	0.21563	0.350432	0.251024	0.589556	0.670264	55.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF227	-1.3594722591552881	0.17399698720126278	NA	NA	NA	-0.982598	0.722779	0.173997	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BIN3	-1.3594583404002785	0.1740013949889645	-0.0943551	0.193111	0.625122	-0.292853	0.336283	0.383835	68.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GKAP1	1.3594108065059924	0.1740164486389867	-0.00127565	0.259105	0.996072	0.985685	0.722466	0.172462	42.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RASSF9	1.3593805697870738	0.17402602490141783	0.0100316	0.143637	0.944321	0.337113	0.261421	0.197211	71.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NCKAP5	1.3591488893919936	0.17409941339507573	0.0115581	0.0716468	0.871841	0.196251	0.163839	0.230983	325.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMIM1	-1.359108989394544	0.17411205469430346	-0.821069	0.604123	0.174112	NA	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMHR2	1.3589969075582626	0.17414756864067882	0.133032	0.169925	0.433694	0.345729	0.600109	0.56454	105.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN6	1.3589886224022218	0.1741501940674559	0.33958	0.249877	0.174149	NA	NA	NA	46.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAR1A	1.3584577358243342	0.17431848474638922	0.00384241	0.388503	0.992109	0.992814	0.736199	0.177476	16.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC37A3	1.3584527688174686	0.1743200598573632	0.155574	0.137663	0.258433	0.0657198	0.287809	0.819378	91.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MT2A	-1.3583580196922553	0.17435010823442032	-0.509895	0.375376	0.17435	NA	NA	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COX4I2	-1.3582906994468904	0.17437146027107275	0.0274889	0.252912	0.913449	-1.40204	0.955732	0.142381	35.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIOK3	-1.3582559423097318	0.17438248499496334	-0.0524672	0.160073	0.743085	-0.536885	0.521002	0.302782	88.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FUT6	-1.3581273612397364	0.17442327454682427	-0.201045	0.151919	0.185714	-0.0111138	0.319751	0.972273	89.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EML4	-1.3580952209433834	0.17443347147064747	-0.114286	0.114749	0.31927	-0.102003	0.281675	0.717254	206.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC7A8	-1.3580377019478107	0.17445172122539887	0.049978	0.121732	0.681397	-0.523888	0.296217	0.0769613	109.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF4A1	1.3580206863316002	0.17445712025116855	0.0712235	0.253914	0.779092	0.50972	0.47305	0.281249	48.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF609	1.3579981434479942	0.17446427326151226	0.0514432	0.101482	0.612213	0.220563	0.259157	0.394725	207.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATA19	1.357782637874842	0.1745326656995264	0.198551	0.256608	0.439078	0.297619	0.509595	0.5592	29.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CALHM5	-1.3577239228677778	0.17455130285162956	-0.0579115	0.214782	0.787446	-0.557296	0.512176	0.276554	34.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD99L2	1.357648786636523	0.17457515454966366	0.234804	0.172949	0.174575	NA	NA	NA	44.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCNN1B	1.3575015745519918	0.17462189349486812	0.0692458	0.100028	0.488769	0.172524	0.259342	0.505897	153.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDK3	-1.3574319360963913	0.17464400653729184	-0.587635	0.432902	0.174644	NA	NA	NA	23.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALDH1L1	-1.357134009208086	0.17473863404677392	-0.0349634	0.0965192	0.717171	-0.210314	0.211394	0.31979	198.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMTOR4	-1.356786277805608	0.17484912886056725	-0.0479303	0.219265	0.826965	-0.536772	0.471601	0.255041	26.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAMSN1-AS1	1.3567398015412704	0.1748639010661277	0.656156	0.483627	0.174864	NA	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAMEF2	-1.35648190582986	0.17494588861800597	-0.113693	0.177006	0.52067	-0.306864	0.429679	0.475122	80.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERAC1	1.3560683000477503	0.17507743781180163	0.0410204	0.121604	0.735871	0.342034	0.335742	0.308326	93.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BRPF1	-1.3559298254000949	0.17512149679125388	-0.216094	0.127899	0.0911112	0.143587	0.430368	0.738653	176.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOR1AIP2	1.3553685149122185	0.1753001757249566	-0.0234314	0.200476	0.906956	0.633271	0.430139	0.140954	61.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZDHHC23	-1.3551117546480997	0.17538195415875046	-0.35189	0.259676	0.175381	NA	NA	NA	53.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCIRG1	1.35486314610639	0.1754611633776193	-0.00496564	0.0861194	0.95402	0.287488	0.203528	0.157797	222.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBXO42	1.35479010504429	0.17548444007697095	0.181057	0.163313	0.267582	0.141987	0.576855	0.805574	101.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFHX3	1.3547510781081251	0.17549687811111891	0.057836	0.0530765	0.275857	0.0329392	0.124262	0.790949	760.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIOX2	1.3546964701397939	0.175514282983825	-0.133435	0.124471	0.283712	0.620331	0.255626	0.0152364	105.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF610	1.3544724852277792	0.1755856858340753	0.0359372	0.120898	0.766273	0.261089	0.246958	0.290413	66.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CACNA1B	1.3543111298347492	0.17563713680876292	-0.0258468	0.0802983	0.747541	0.344237	0.205368	0.0936987	393.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMA7	1.3541985969644688	0.17567302652826045	1.23699	0.913448	0.175672	NA	NA	NA	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UTP11	-1.3541320600598172	0.17569424948646573	-0.0731277	0.21067	0.728501	-0.704668	0.699761	0.313928	44.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BMP15	1.3540311694686464	0.1757264337238974	0.308952	0.228172	0.175726	NA	NA	NA	44.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF410	1.353929990882937	0.17575871424778555	0.358375	0.171995	0.0371926	-0.286182	0.392188	0.465569	56.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUV39H1	-1.353908395762736	0.17576560463600566	-0.995254	0.735097	0.175765	NA	NA	NA	17.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASF1A	-1.3537774048453035	0.1758074044268929	-1.3875	1.02491	0.175807	NA	NA	NA	12.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNASE11	-1.3537456592381703	0.1758175357088656	-0.172561	0.221623	0.436203	-0.206567	0.359171	0.565209	43.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM69	-1.3537449402006683	0.17581776518728542	-0.261454	0.240985	0.277949	-0.109807	0.408499	0.788078	34.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDH9-AS2	1.3537065229332907	0.17583002625479227	0.603768	0.446011	0.17583	NA	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BRWD1	-1.3534455853643532	0.17591332269067794	0.0430122	0.0850122	0.61289	-0.400799	0.215553	0.062971	281.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MGST1	1.3531219405604464	0.1760166773956391	0.0167716	0.305011	0.956149	0.660508	0.508813	0.194241	30.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATPSCKMT	-1.3527993335908832	0.17611974572684386	-0.0169208	0.185765	0.927423	-0.544637	0.431665	0.207052	72.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RGS12	-1.3527610043047145	0.17613199437786953	-0.0476469	0.07973	0.550105	-0.152449	0.201877	0.450155	320.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MLXIP	1.3522936261395773	0.17628140259784852	0.101179	0.0995043	0.309232	0.0807158	0.24061	0.737276	195.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMIM13	-1.3522506911099628	0.17629513250813722	-0.107386	0.147306	0.466	-0.248446	0.398629	0.533119	100.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HLA-A	-1.3521658008832336	0.17632228134078187	-0.20147	0.148998	0.176321	NA	NA	NA	73.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUPR2	1.3518998041266164	0.17640737022576547	0.471832	0.297719	0.113007	-0.190189	0.81653	0.815821	16.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf141	1.3518775659004256	0.17641448532975967	0.258202	0.174151	0.138173	-0.0444725	0.34012	0.895969	66.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRTM4	1.3518231539377967	0.1764318952988887	0.141449	0.156198	0.365161	0.191407	0.428925	0.655418	89.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR6742	-1.3517518314948507	0.17645471798350176	-0.709275	0.524708	0.176454	NA	NA	NA	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF536	-1.3516668375108263	0.17648191833954174	-0.0751249	0.107753	0.485682	-0.146866	0.224404	0.51281	209.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STAM	1.3516565800128615	0.17648520122551947	0.110234	0.164097	0.501736	0.250296	0.368139	0.49657	83.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VTCN1	1.3514954368555332	0.17653678065506662	0.303413	0.231298	0.189593	0.0241301	0.607635	0.968323	47.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM49	-1.3514655649614538	0.17654634342011455	-0.400396	0.296268	0.176546	NA	NA	NA	44.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHB2	-1.3513905411572227	0.176570362180535	-0.169519	0.131989	0.19902	-0.0190382	0.283946	0.946543	136.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITIH1	1.3513199709411223	0.1765929573540168	0.143166	0.0925748	0.121986	-0.0409736	0.209938	0.84526	196.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIP2A	-1.3512417874454978	0.17661799266361233	-0.174381	0.131008	0.183167	-0.005284	0.261968	0.983907	145.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXD9	1.3511896163092745	0.17663469996958248	0.166869	0.150826	0.268568	0.122565	0.500629	0.806594	67.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFNB2	-1.3508837749497893	0.1767326664230553	-0.377318	0.29688	0.203748	-0.0947984	1.18588	0.936286	40.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFEMP1	-1.3508530660432658	0.1767425052710444	-0.0320684	0.191293	0.866866	-0.819847	0.692899	0.236725	75.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF100	1.3507484642174115	0.17677602178600516	0.0616664	0.13358	0.644337	0.256576	0.288578	0.373946	102.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SFTPA2	-1.3504842485817115	0.17686070284485356	-0.0932776	0.148843	0.530867	-0.360605	0.498211	0.469189	38.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NADK	-1.350397145365684	0.17688862603177613	-0.150235	0.138383	0.277635	-0.0849347	0.32081	0.791201	131.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSRNP1	-1.3503715632668667	0.17689682765867676	-0.0119866	0.148481	0.935658	-0.562386	0.442948	0.204211	108.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL16A1	-1.350139837571036	0.17697113187872482	-0.0387376	0.0839412	0.64445	-0.177228	0.199434	0.374189	285.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10AD1	1.3500490341283284	0.1770002548820725	NA	NA	NA	0.469435	0.347717	0.177	NA	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAGEA3	-1.3499676812093362	0.1770263498913237	-0.286127	0.211951	0.177026	NA	NA	NA	50.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC4H2	-1.3499232379623167	0.17704060685266831	-0.386888	0.2866	0.17704	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMX2	1.3498263843592717	0.17707167950966618	0.175839	0.177116	0.320811	0.151327	0.423842	0.721065	48.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TIMP1	-1.3498132651121693	0.17707588875031977	-0.262756	0.194661	0.177076	NA	NA	NA	30.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMACR	1.3497992546403648	0.17708038401798665	-0.0623208	0.182441	0.732656	0.565876	0.334562	0.0907619	65.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EEF2K	-1.3493238182071066	0.1772329784565797	-0.0287778	0.102549	0.778998	-0.214692	0.200891	0.285207	157.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF525	-1.3493001443862391	0.17724057928366832	NA	NA	NA	-0.565377	0.419015	0.177241	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5AS1	-1.3492654341950507	0.17725172393813216	-0.0969557	0.190182	0.610187	-0.292777	0.348768	0.401211	61.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B3GNTL1	-1.3490640597140973	0.17731639101123764	-0.18595	0.15204	0.221317	-0.0377671	0.299666	0.899708	79.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT19	-1.3487899338173481	0.17740444887196405	-0.593429	0.207391	0.00421779	0.67991	0.449494	0.130378	69.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PINLYP	-1.348617346232995	0.17745990613767992	-0.0637934	0.190621	0.737881	-0.44688	0.440729	0.310604	42.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SDAD1	1.3485892224188425	0.177468944336729	0.0598823	0.121891	0.62323	0.21172	0.246958	0.391271	126.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLC3	-1.3484718461938818	0.1775066694391889	-0.0195057	0.109821	0.859026	-0.277751	0.23722	0.241657	168.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCLAF	-1.3483671067723981	0.1775403380734859	-0.814647	0.604173	0.17754	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARFIP1	-1.3482565071025232	0.1775758956546698	-0.218422	0.279049	0.433781	-0.323269	0.571632	0.57172	51.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NFE2L1	1.3482018950605048	0.1775934552767502	0.109083	0.112214	0.331004	0.112897	0.300175	0.70684	113.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPB41L4B	1.3478933811243965	0.17769267724554605	0.0932014	0.0983201	0.343161	0.111897	0.279774	0.689189	192.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
